year	week	away_team	home_team	away_score	home_score
2	6	43	34	-1	-1
2	6	45	35	-1	-1
2	6	44	40	-1	-1
2	6	36	41	-1	-1
2	6	231	42	-1	-1
2	6	54	48	-1	-1
2	6	53	49	-1	-1
2	6	47	52	-1	-1
2	6	46	55	-1	-1
2	6	51	56	-1	-1
2	6	62	57	-1	-1
2	6	58	59	-1	-1
2	6	65	60	-1	-1
2	6	61	63	-1	-1
2	6	66	64	-1	-1
2	6	71	69	-1	-1
2	6	72	70	-1	-1
2	6	78	73	-1	-1
2	6	68	74	-1	-1
2	6	79	76	-1	-1
2	6	75	77	-1	-1
2	6	67	80	-1	-1
2	6	92	81	-1	-1
2	6	184	85	-1	-1
2	6	93	86	-1	-1
2	6	83	87	-1	-1
2	6	95	88	-1	-1
2	6	91	89	-1	-1
2	6	161	94	-1	-1
2	6	156	96	-1	-1
2	6	124	97	-1	-1
2	6	82	98	-1	-1
2	6	117	100	-1	-1
2	6	104	102	-1	-1
2	6	110	103	-1	-1
2	6	109	105	-1	-1
2	6	101	107	-1	-1
2	6	111	108	-1	-1
2	6	106	112	-1	-1
2	6	192	113	-1	-1
2	6	50	114	-1	-1
2	6	121	115	-1	-1
2	6	120	123	-1	-1
2	6	122	125	-1	-1
2	6	129	126	-1	-1
2	6	132	130	-1	-1
2	6	136	133	-1	-1
2	6	127	134	-1	-1
2	6	131	135	-1	-1
2	6	128	137	-1	-1
2	6	138	139	-1	-1
2	6	144	140	-1	-1
2	6	170	141	-1	-1
2	6	150	145	-1	-1
2	6	142	146	-1	-1
2	6	143	147	-1	-1
2	6	212	148	-1	-1
2	6	258	152	-1	-1
2	6	158	153	-1	-1
2	6	155	154	-1	-1
2	6	159	157	-1	-1
2	6	160	162	-1	-1
2	6	163	164	-1	-1
2	6	288	165	-1	-1
2	6	167	166	-1	-1
2	6	178	169	-1	-1
2	6	176	171	-1	-1
2	6	173	172	-1	-1
2	6	179	174	-1	-1
2	6	175	177	-1	-1
2	6	211	182	-1	-1
2	6	181	185	-1	-1
2	6	196	188	-1	-1
2	6	194	189	-1	-1
2	6	197	191	-1	-1
2	6	199	193	-1	-1
2	6	198	195	-1	-1
2	6	205	200	-1	-1
2	6	204	202	-1	-1
2	6	243	203	-1	-1
2	6	208	206	-1	-1
2	6	186	207	-1	-1
2	6	221	213	-1	-1
2	6	215	216	-1	-1
2	6	223	217	-1	-1
2	6	214	218	-1	-1
2	6	222	220	-1	-1
2	6	226	227	-1	-1
2	6	210	228	-1	-1
2	6	224	229	-1	-1
2	6	225	230	-1	-1
2	6	235	233	-1	-1
2	6	209	236	-1	-1
2	6	237	238	-1	-1
2	6	244	239	-1	-1
2	6	201	240	-1	-1
2	6	242	241	-1	-1
2	6	292	245	-1	-1
2	6	246	247	-1	-1
2	6	249	248	-1	-1
2	6	253	250	-1	-1
2	6	252	251	-1	-1
2	6	255	254	-1	-1
2	6	257	259	-1	-1
2	6	262	260	-1	-1
2	6	265	263	-1	-1
2	6	261	264	-1	-1
2	6	290	268	-1	-1
2	6	266	269	-1	-1
2	6	270	271	-1	-1
2	6	234	272	-1	-1
2	6	276	274	-1	-1
2	6	279	277	-1	-1
2	6	283	282	-1	-1
2	6	281	284	-1	-1
2	6	275	285	-1	-1
2	6	289	287	-1	-1
2	6	286	291	-1	-1
2	7	33	32	-1	-1
2	7	34	36	-1	-1
2	7	40	38	-1	-1
2	7	35	39	-1	-1
2	7	44	41	-1	-1
2	7	37	43	-1	-1
2	7	96	45	-1	-1
2	7	52	46	-1	-1
2	7	48	49	-1	-1
2	7	55	50	-1	-1
2	7	47	54	-1	-1
2	7	60	58	-1	-1
2	7	63	59	-1	-1
2	7	64	61	-1	-1
2	7	65	62	-1	-1
2	7	69	67	-1	-1
2	7	71	68	-1	-1
2	7	78	70	-1	-1
2	7	76	72	-1	-1
2	7	80	75	-1	-1
2	7	74	79	-1	-1
2	7	100	82	-1	-1
2	7	92	84	-1	-1
2	7	86	91	-1	-1
2	7	94	93	-1	-1
2	7	99	97	-1	-1
2	7	95	101	-1	-1
2	7	105	104	-1	-1
2	7	103	106	-1	-1
2	7	108	109	-1	-1
2	7	112	110	-1	-1
2	7	102	111	-1	-1
2	7	107	113	-1	-1
2	7	117	115	-1	-1
2	7	116	119	-1	-1
2	7	125	120	-1	-1
2	7	118	121	-1	-1
2	7	123	122	-1	-1
2	7	114	124	-1	-1
2	7	130	126	-1	-1
2	7	136	127	-1	-1
2	7	131	132	-1	-1
2	7	135	133	-1	-1
2	7	137	134	-1	-1
2	7	150	138	-1	-1
2	7	146	141	-1	-1
2	7	140	142	-1	-1
2	7	148	143	-1	-1
2	7	149	144	-1	-1
2	7	139	145	-1	-1
2	7	147	151	-1	-1
2	7	162	153	-1	-1
2	7	155	156	-1	-1
2	7	154	158	-1	-1
2	7	152	160	-1	-1
2	7	90	161	-1	-1
2	7	233	164	-1	-1
2	7	168	167	-1	-1
2	7	172	174	-1	-1
2	7	169	175	-1	-1
2	7	181	177	-1	-1
2	7	176	178	-1	-1
2	7	170	180	-1	-1
2	7	183	182	-1	-1
2	7	184	186	-1	-1
2	7	196	189	-1	-1
2	7	191	190	-1	-1
2	7	195	192	-1	-1
2	7	188	198	-1	-1
2	7	231	200	-1	-1
2	7	203	201	-1	-1
2	7	202	206	-1	-1
2	7	210	209	-1	-1
2	7	277	212	-1	-1
2	7	217	214	-1	-1
2	7	221	215	-1	-1
2	7	213	218	-1	-1
2	7	219	220	-1	-1
2	7	216	223	-1	-1
2	7	199	224	-1	-1
2	7	227	225	-1	-1
2	7	271	232	-1	-1
2	7	238	234	-1	-1
2	7	237	235	-1	-1
2	7	276	236	-1	-1
2	7	204	242	-1	-1
2	7	239	243	-1	-1
2	7	205	244	-1	-1
2	7	241	245	-1	-1
2	7	248	246	-1	-1
2	7	254	249	-1	-1
2	7	256	252	-1	-1
2	7	247	253	-1	-1
2	7	250	255	-1	-1
2	7	260	258	-1	-1
2	7	263	261	-1	-1
2	7	264	262	-1	-1
2	7	259	265	-1	-1
2	7	270	266	-1	-1
2	7	273	272	-1	-1
2	7	282	274	-1	-1
2	7	278	275	-1	-1
2	7	280	279	-1	-1
2	7	285	281	-1	-1
2	7	284	283	-1	-1
2	7	286	287	-1	-1
2	7	290	288	-1	-1
2	7	267	289	-1	-1
2	7	268	291	-1	-1
2	7	187	292	-1	-1
2	8	40	34	-1	-1
2	8	33	35	-1	-1
2	8	39	42	-1	-1
2	8	38	44	-1	-1
2	8	49	47	-1	-1
2	8	50	51	-1	-1
2	8	54	52	-1	-1
2	8	53	56	-1	-1
2	8	59	61	-1	-1
2	8	62	63	-1	-1
2	8	58	64	-1	-1
2	8	57	66	-1	-1
2	8	73	67	-1	-1
2	8	70	68	-1	-1
2	8	77	71	-1	-1
2	8	80	72	-1	-1
2	8	76	75	-1	-1
2	8	74	78	-1	-1
2	8	93	82	-1	-1
2	8	89	83	-1	-1
2	8	157	85	-1	-1
2	8	94	86	-1	-1
2	8	84	87	-1	-1
2	8	153	90	-1	-1
2	8	81	91	-1	-1
2	8	184	95	-1	-1
2	8	240	96	-1	-1
2	8	139	97	-1	-1
2	8	120	98	-1	-1
2	8	132	99	-1	-1
2	8	105	101	-1	-1
2	8	106	102	-1	-1
2	8	100	103	-1	-1
2	8	109	104	-1	-1
2	8	110	107	-1	-1
2	8	108	112	-1	-1
2	8	111	113	-1	-1
2	8	124	116	-1	-1
2	8	122	117	-1	-1
2	8	119	118	-1	-1
2	8	114	123	-1	-1
2	8	128	129	-1	-1
2	8	137	131	-1	-1
2	8	134	135	-1	-1
2	8	126	136	-1	-1
2	8	144	141	-1	-1
2	8	151	142	-1	-1
2	8	145	143	-1	-1
2	8	140	147	-1	-1
2	8	138	149	-1	-1
2	8	88	154	-1	-1
2	8	162	155	-1	-1
2	8	158	159	-1	-1
2	8	160	161	-1	-1
2	8	234	163	-1	-1
2	8	287	165	-1	-1
2	8	164	167	-1	-1
2	8	166	168	-1	-1
2	8	178	170	-1	-1
2	8	169	172	-1	-1
2	8	171	173	-1	-1
2	8	174	176	-1	-1
2	8	180	177	-1	-1
2	8	175	179	-1	-1
2	8	183	181	-1	-1
2	8	186	182	-1	-1
2	8	212	185	-1	-1
2	8	190	187	-1	-1
2	8	292	191	-1	-1
2	8	189	193	-1	-1
2	8	197	194	-1	-1
2	8	245	201	-1	-1
2	8	192	202	-1	-1
2	8	200	204	-1	-1
2	8	199	205	-1	-1
2	8	239	206	-1	-1
2	8	203	208	-1	-1
2	8	207	210	-1	-1
2	8	209	211	-1	-1
2	8	219	213	-1	-1
2	8	220	217	-1	-1
2	8	291	218	-1	-1
2	8	222	221	-1	-1
2	8	214	223	-1	-1
2	8	229	226	-1	-1
2	8	231	227	-1	-1
2	8	230	228	-1	-1
2	8	233	232	-1	-1
2	8	236	237	-1	-1
2	8	195	241	-1	-1
2	8	251	247	-1	-1
2	8	248	250	-1	-1
2	8	249	253	-1	-1
2	8	252	254	-1	-1
2	8	246	256	-1	-1
2	8	265	257	-1	-1
2	8	263	260	-1	-1
2	8	259	261	-1	-1
2	8	258	264	-1	-1
2	8	271	266	-1	-1
2	8	267	270	-1	-1
2	8	269	273	-1	-1
2	8	279	275	-1	-1
2	8	278	276	-1	-1
2	8	274	281	-1	-1
2	8	277	282	-1	-1
2	8	280	284	-1	-1
2	8	288	286	-1	-1
2	9	42	33	-1	-1
2	9	43	36	-1	-1
2	9	41	37	-1	-1
2	9	34	38	-1	-1
2	9	32	45	-1	-1
2	9	56	47	-1	-1
2	9	48	50	-1	-1
2	9	46	51	-1	-1
2	9	55	53	-1	-1
2	9	49	54	-1	-1
2	9	59	57	-1	-1
2	9	64	62	-1	-1
2	9	60	63	-1	-1
2	9	66	65	-1	-1
2	9	75	70	-1	-1
2	9	67	74	-1	-1
2	9	69	76	-1	-1
2	9	73	77	-1	-1
2	9	68	79	-1	-1
2	9	78	80	-1	-1
2	9	82	81	-1	-1
2	9	89	84	-1	-1
2	9	155	88	-1	-1
2	9	83	92	-1	-1
2	9	87	93	-1	-1
2	9	91	94	-1	-1
2	9	97	95	-1	-1
2	9	158	96	-1	-1
2	9	122	98	-1	-1
2	9	123	99	-1	-1
2	9	107	103	-1	-1
2	9	112	105	-1	-1
2	9	104	106	-1	-1
2	9	102	108	-1	-1
2	9	113	109	-1	-1
2	9	110	111	-1	-1
2	9	115	114	-1	-1
2	9	118	116	-1	-1
2	9	121	119	-1	-1
2	9	117	120	-1	-1
2	9	124	125	-1	-1
2	9	136	128	-1	-1
2	9	133	130	-1	-1
2	9	129	131	-1	-1
2	9	127	132	-1	-1
2	9	145	138	-1	-1
2	9	147	144	-1	-1
2	9	151	146	-1	-1
2	9	150	148	-1	-1
2	9	238	149	-1	-1
2	9	156	152	-1	-1
2	9	153	157	-1	-1
2	9	161	159	-1	-1
2	9	90	160	-1	-1
2	9	85	162	-1	-1
2	9	168	165	-1	-1
2	9	272	166	-1	-1
2	9	237	167	-1	-1
2	9	170	169	-1	-1
2	9	177	171	-1	-1
2	9	175	172	-1	-1
2	9	180	174	-1	-1
2	9	179	176	-1	-1
2	9	173	178	-1	-1
2	9	184	183	-1	-1
2	9	185	186	-1	-1
2	9	209	188	-1	-1
2	9	194	190	-1	-1
2	9	189	192	-1	-1
2	9	191	195	-1	-1
2	9	198	196	-1	-1
2	9	187	197	-1	-1
2	9	201	199	-1	-1
2	9	202	200	-1	-1
2	9	205	203	-1	-1
2	9	206	204	-1	-1
2	9	207	208	-1	-1
2	9	211	212	-1	-1
2	9	213	214	-1	-1
2	9	220	216	-1	-1
2	9	215	218	-1	-1
2	9	221	219	-1	-1
2	9	223	222	-1	-1
2	9	225	224	-1	-1
2	9	228	227	-1	-1
2	9	230	229	-1	-1
2	9	226	231	-1	-1
2	9	234	233	-1	-1
2	9	232	236	-1	-1
2	9	242	240	-1	-1
2	9	243	244	-1	-1
2	9	239	245	-1	-1
2	9	250	246	-1	-1
2	9	255	248	-1	-1
2	9	247	249	-1	-1
2	9	256	251	-1	-1
2	9	253	252	-1	-1
2	9	261	257	-1	-1
2	9	262	259	-1	-1
2	9	258	263	-1	-1
2	9	260	265	-1	-1
2	9	286	267	-1	-1
2	9	283	268	-1	-1
2	9	269	270	-1	-1
2	9	235	271	-1	-1
2	9	266	273	-1	-1
2	9	182	278	-1	-1
2	9	276	279	-1	-1
2	9	285	280	-1	-1
2	9	289	288	-1	-1
2	9	287	290	-1	-1
2	9	193	292	-1	-1
2	10	36	35	-1	-1
2	10	45	37	-1	-1
2	10	44	39	-1	-1
2	10	41	40	-1	-1
2	10	99	42	-1	-1
2	10	38	43	-1	-1
2	10	52	48	-1	-1
2	10	53	50	-1	-1
2	10	51	55	-1	-1
2	10	46	56	-1	-1
2	10	61	58	-1	-1
2	10	62	60	-1	-1
2	10	57	65	-1	-1
2	10	63	66	-1	-1
2	10	67	68	-1	-1
2	10	75	69	-1	-1
2	10	72	71	-1	-1
2	10	79	73	-1	-1
2	10	76	77	-1	-1
2	10	84	82	-1	-1
2	10	91	83	-1	-1
2	10	154	85	-1	-1
2	10	81	89	-1	-1
2	10	157	90	-1	-1
2	10	86	92	-1	-1
2	10	87	94	-1	-1
2	10	47	97	-1	-1
2	10	32	100	-1	-1
2	10	98	101	-1	-1
2	10	109	102	-1	-1
2	10	112	107	-1	-1
2	10	116	115	-1	-1
2	10	121	117	-1	-1
2	10	125	118	-1	-1
2	10	119	122	-1	-1
2	10	134	126	-1	-1
2	10	130	128	-1	-1
2	10	127	129	-1	-1
2	10	132	133	-1	-1
2	10	135	137	-1	-1
2	10	139	140	-1	-1
2	10	141	142	-1	-1
2	10	146	148	-1	-1
2	10	143	149	-1	-1
2	10	147	150	-1	-1
2	10	186	152	-1	-1
2	10	159	153	-1	-1
2	10	88	156	-1	-1
2	10	166	163	-1	-1
2	10	168	164	-1	-1
2	10	183	167	-1	-1
2	10	177	170	-1	-1
2	10	171	178	-1	-1
2	10	169	179	-1	-1
2	10	173	180	-1	-1
2	10	181	184	-1	-1
2	10	182	185	-1	-1
2	10	195	187	-1	-1
2	10	188	189	-1	-1
2	10	194	191	-1	-1
2	10	190	197	-1	-1
2	10	193	198	-1	-1
2	10	204	199	-1	-1
2	10	206	200	-1	-1
2	10	203	202	-1	-1
2	10	201	205	-1	-1
2	10	211	207	-1	-1
2	10	212	209	-1	-1
2	10	208	210	-1	-1
2	10	222	215	-1	-1
2	10	286	216	-1	-1
2	10	213	217	-1	-1
2	10	214	220	-1	-1
2	10	218	221	-1	-1
2	10	219	223	-1	-1
2	10	231	224	-1	-1
2	10	226	225	-1	-1
2	10	229	228	-1	-1
2	10	227	230	-1	-1
2	10	237	232	-1	-1
2	10	236	234	-1	-1
2	10	165	235	-1	-1
2	10	240	239	-1	-1
2	10	241	243	-1	-1
2	10	242	244	-1	-1
2	10	251	246	-1	-1
2	10	256	248	-1	-1
2	10	252	250	-1	-1
2	10	254	253	-1	-1
2	10	249	255	-1	-1
2	10	262	258	-1	-1
2	10	257	260	-1	-1
2	10	259	264	-1	-1
2	10	261	265	-1	-1
2	10	238	266	-1	-1
2	10	288	268	-1	-1
2	10	272	269	-1	-1
2	10	273	270	-1	-1
2	10	275	274	-1	-1
2	10	281	277	-1	-1
2	10	284	278	-1	-1
2	10	280	282	-1	-1
2	10	276	283	-1	-1
2	10	233	285	-1	-1
2	10	291	289	-1	-1
2	10	267	290	-1	-1
2	10	196	292	-1	-1
2	11	34	32	-1	-1
2	11	162	37	-1	-1
2	11	35	38	-1	-1
2	11	45	39	-1	-1
2	11	42	41	-1	-1
2	11	40	43	-1	-1
2	11	36	44	-1	-1
2	11	50	46	-1	-1
2	11	56	49	-1	-1
2	11	48	51	-1	-1
2	11	52	53	-1	-1
2	11	54	55	-1	-1
2	11	66	58	-1	-1
2	11	62	59	-1	-1
2	11	64	60	-1	-1
2	11	57	61	-1	-1
2	11	65	63	-1	-1
2	11	72	67	-1	-1
2	11	77	68	-1	-1
2	11	73	74	-1	-1
2	11	69	78	-1	-1
2	11	71	79	-1	-1
2	11	70	80	-1	-1
2	11	94	81	-1	-1
2	11	86	84	-1	-1
2	11	82	87	-1	-1
2	11	85	88	-1	-1
2	11	92	89	-1	-1
2	11	156	90	-1	-1
2	11	93	91	-1	-1
2	11	114	96	-1	-1
2	11	33	99	-1	-1
2	11	101	100	-1	-1
2	11	113	104	-1	-1
2	11	103	108	-1	-1
2	11	106	110	-1	-1
2	11	105	111	-1	-1
2	11	97	115	-1	-1
2	11	118	117	-1	-1
2	11	123	121	-1	-1
2	11	116	122	-1	-1
2	11	120	124	-1	-1
2	11	133	127	-1	-1
2	11	130	129	-1	-1
2	11	137	132	-1	-1
2	11	128	134	-1	-1
2	11	126	135	-1	-1
2	11	131	136	-1	-1
2	11	95	139	-1	-1
2	11	149	142	-1	-1
2	11	138	144	-1	-1
2	11	140	145	-1	-1
2	11	143	146	-1	-1
2	11	141	150	-1	-1
2	11	148	151	-1	-1
2	11	152	154	-1	-1
2	11	159	155	-1	-1
2	11	161	157	-1	-1
2	11	160	158	-1	-1
2	11	164	165	-1	-1
2	11	163	168	-1	-1
2	11	170	171	-1	-1
2	11	169	173	-1	-1
2	11	174	175	-1	-1
2	11	176	177	-1	-1
2	11	172	179	-1	-1
2	11	178	180	-1	-1
2	11	182	181	-1	-1
2	11	186	183	-1	-1
2	11	210	185	-1	-1
2	11	292	188	-1	-1
2	11	187	189	-1	-1
2	11	198	190	-1	-1
2	11	191	193	-1	-1
2	11	192	194	-1	-1
2	11	209	195	-1	-1
2	11	197	196	-1	-1
2	11	204	201	-1	-1
2	11	200	203	-1	-1
2	11	202	205	-1	-1
2	11	199	206	-1	-1
2	11	208	211	-1	-1
2	11	207	212	-1	-1
2	11	223	213	-1	-1
2	11	216	214	-1	-1
2	11	220	218	-1	-1
2	11	215	219	-1	-1
2	11	217	222	-1	-1
2	11	228	225	-1	-1
2	11	224	226	-1	-1
2	11	231	230	-1	-1
2	11	235	236	-1	-1
2	11	233	237	-1	-1
2	11	167	238	-1	-1
2	11	241	239	-1	-1
2	11	244	240	-1	-1
2	11	229	242	-1	-1
2	11	245	243	-1	-1
2	11	255	247	-1	-1
2	11	250	251	-1	-1
2	11	248	252	-1	-1
2	11	246	254	-1	-1
2	11	253	256	-1	-1
2	11	257	258	-1	-1
2	11	265	262	-1	-1
2	11	264	263	-1	-1
2	11	268	267	-1	-1
2	11	232	269	-1	-1
2	11	266	272	-1	-1
2	11	271	273	-1	-1
2	11	275	276	-1	-1
2	11	284	277	-1	-1
2	11	274	279	-1	-1
2	11	281	282	-1	-1
2	11	280	283	-1	-1
2	11	278	285	-1	-1
2	11	290	289	-1	-1
2	11	287	291	-1	-1
2	12	37	33	-1	-1
2	12	44	34	-1	-1
2	12	38	36	-1	-1
2	12	32	39	-1	-1
2	12	35	42	-1	-1
2	12	41	43	-1	-1
2	12	40	45	-1	-1
2	12	47	46	-1	-1
2	12	53	48	-1	-1
2	12	55	49	-1	-1
2	12	99	50	-1	-1
2	12	51	52	-1	-1
2	12	56	54	-1	-1
2	12	60	57	-1	-1
2	12	58	62	-1	-1
2	12	63	64	-1	-1
2	12	59	65	-1	-1
2	12	61	66	-1	-1
2	12	78	67	-1	-1
2	12	80	69	-1	-1
2	12	74	71	-1	-1
2	12	79	72	-1	-1
2	12	75	73	-1	-1
2	12	68	76	-1	-1
2	12	70	77	-1	-1
2	12	83	82	-1	-1
2	12	152	85	-1	-1
2	12	81	86	-1	-1
2	12	162	88	-1	-1
2	12	87	91	-1	-1
2	12	84	93	-1	-1
2	12	89	94	-1	-1
2	12	268	98	-1	-1
2	12	95	100	-1	-1
2	12	107	102	-1	-1
2	12	108	104	-1	-1
2	12	105	106	-1	-1
2	12	111	109	-1	-1
2	12	103	112	-1	-1
2	12	110	113	-1	-1
2	12	120	114	-1	-1
2	12	125	116	-1	-1
2	12	124	118	-1	-1
2	12	115	119	-1	-1
2	12	122	121	-1	-1
2	12	117	123	-1	-1
2	12	136	130	-1	-1
2	12	128	131	-1	-1
2	12	126	133	-1	-1
2	12	129	134	-1	-1
2	12	132	135	-1	-1
2	12	127	137	-1	-1
2	12	144	139	-1	-1
2	12	150	140	-1	-1
2	12	148	141	-1	-1
2	12	151	143	-1	-1
2	12	142	145	-1	-1
2	12	138	147	-1	-1
2	12	146	149	-1	-1
2	12	101	153	-1	-1
2	12	90	154	-1	-1
2	12	158	156	-1	-1
2	12	155	157	-1	-1
2	12	160	159	-1	-1
2	12	96	161	-1	-1
2	12	165	166	-1	-1
2	12	163	167	-1	-1
2	12	237	168	-1	-1
2	12	174	169	-1	-1
2	12	179	171	-1	-1
2	12	170	173	-1	-1
2	12	175	176	-1	-1
2	12	178	177	-1	-1
2	12	172	180	-1	-1
2	12	184	182	-1	-1
2	12	183	185	-1	-1
2	12	191	187	-1	-1
2	12	194	188	-1	-1
2	12	189	190	-1	-1
2	12	193	192	-1	-1
2	12	196	195	-1	-1
2	12	197	198	-1	-1
2	12	200	199	-1	-1
2	12	202	201	-1	-1
2	12	203	204	-1	-1
2	12	205	206	-1	-1
2	12	209	207	-1	-1
2	12	212	208	-1	-1
2	12	211	210	-1	-1
2	12	223	215	-1	-1
2	12	219	216	-1	-1
2	12	213	220	-1	-1
2	12	217	221	-1	-1
2	12	214	222	-1	-1
2	12	227	224	-1	-1
2	12	230	226	-1	-1
2	12	225	229	-1	-1
2	12	228	231	-1	-1
2	12	235	232	-1	-1
2	12	258	233	-1	-1
2	12	186	234	-1	-1
2	12	238	236	-1	-1
2	12	244	241	-1	-1
2	12	239	242	-1	-1
2	12	181	243	-1	-1
2	12	240	245	-1	-1
2	12	251	248	-1	-1
2	12	246	249	-1	-1
2	12	256	250	-1	-1
2	12	255	253	-1	-1
2	12	247	254	-1	-1
2	12	262	257	-1	-1
2	12	263	259	-1	-1
2	12	260	261	-1	-1
2	12	265	264	-1	-1
2	12	273	266	-1	-1
2	12	291	267	-1	-1
2	12	270	269	-1	-1
2	12	271	272	-1	-1
2	12	277	275	-1	-1
2	12	274	278	-1	-1
2	12	276	280	-1	-1
2	12	283	281	-1	-1
2	12	279	284	-1	-1
2	12	282	285	-1	-1
2	12	288	287	-1	-1
2	12	164	289	-1	-1
2	12	286	290	-1	-1
2	13	38	33	-1	-1
2	13	157	35	-1	-1
2	13	39	37	-1	-1
2	13	36	40	-1	-1
2	13	34	41	-1	-1
2	13	154	43	-1	-1
2	13	42	45	-1	-1
2	13	48	47	-1	-1
2	13	168	49	-1	-1
2	13	46	53	-1	-1
2	13	51	54	-1	-1
2	13	52	55	-1	-1
2	13	50	56	-1	-1
2	13	63	57	-1	-1
2	13	65	58	-1	-1
2	13	64	59	-1	-1
2	13	62	61	-1	-1
2	13	60	66	-1	-1
2	13	76	70	-1	-1
2	13	67	71	-1	-1
2	13	68	72	-1	-1
2	13	69	73	-1	-1
2	13	80	74	-1	-1
2	13	75	78	-1	-1
2	13	77	79	-1	-1
2	13	84	81	-1	-1
2	13	83	86	-1	-1
2	13	93	89	-1	-1
2	13	159	90	-1	-1
2	13	82	92	-1	-1
2	13	44	95	-1	-1
2	13	100	96	-1	-1
2	13	291	97	-1	-1
2	13	32	99	-1	-1
2	13	111	103	-1	-1
2	13	102	105	-1	-1
2	13	113	106	-1	-1
2	13	107	108	-1	-1
2	13	109	110	-1	-1
2	13	104	112	-1	-1
2	13	116	114	-1	-1
2	13	123	118	-1	-1
2	13	117	119	-1	-1
2	13	121	120	-1	-1
2	13	122	124	-1	-1
2	13	115	125	-1	-1
2	13	137	126	-1	-1
2	13	131	127	-1	-1
2	13	132	128	-1	-1
2	13	135	130	-1	-1
2	13	134	133	-1	-1
2	13	129	136	-1	-1
2	13	163	138	-1	-1
2	13	147	139	-1	-1
2	13	94	140	-1	-1
2	13	142	143	-1	-1
2	13	91	144	-1	-1
2	13	259	145	-1	-1
2	13	98	146	-1	-1
2	13	149	148	-1	-1
2	13	101	150	-1	-1
2	13	141	151	-1	-1
2	13	88	152	-1	-1
2	13	85	155	-1	-1
2	13	153	160	-1	-1
2	13	158	161	-1	-1
2	13	156	162	-1	-1
2	13	166	164	-1	-1
2	13	167	165	-1	-1
2	13	177	169	-1	-1
2	13	176	170	-1	-1
2	13	171	172	-1	-1
2	13	173	174	-1	-1
2	13	180	175	-1	-1
2	13	179	178	-1	-1
2	13	185	184	-1	-1
2	13	181	186	-1	-1
2	13	192	191	-1	-1
2	13	187	193	-1	-1
2	13	198	194	-1	-1
2	13	190	196	-1	-1
2	13	188	197	-1	-1
2	13	201	200	-1	-1
2	13	199	202	-1	-1
2	13	206	203	-1	-1
2	13	204	205	-1	-1
2	13	182	207	-1	-1
2	13	208	209	-1	-1
2	13	210	212	-1	-1
2	13	222	213	-1	-1
2	13	215	214	-1	-1
2	13	216	217	-1	-1
2	13	218	219	-1	-1
2	13	221	223	-1	-1
2	13	231	225	-1	-1
2	13	229	227	-1	-1
2	13	226	228	-1	-1
2	13	224	230	-1	-1
2	13	234	235	-1	-1
2	13	211	237	-1	-1
2	13	232	238	-1	-1
2	13	250	239	-1	-1
2	13	240	241	-1	-1
2	13	243	242	-1	-1
2	13	245	244	-1	-1
2	13	253	246	-1	-1
2	13	248	247	-1	-1
2	13	254	251	-1	-1
2	13	252	255	-1	-1
2	13	249	256	-1	-1
2	13	264	260	-1	-1
2	13	261	262	-1	-1
2	13	257	263	-1	-1
2	13	258	265	-1	-1
2	13	287	268	-1	-1
2	13	272	270	-1	-1
2	13	269	271	-1	-1
2	13	236	273	-1	-1
2	13	285	274	-1	-1
2	13	277	276	-1	-1
2	13	283	279	-1	-1
2	13	278	280	-1	-1
2	13	289	286	-1	-1
2	13	267	288	-1	-1
2	13	266	290	-1	-1
2	13	195	292	-1	-1
2	14	42	32	-1	-1
2	14	148	33	-1	-1
2	14	45	34	-1	-1
2	14	141	35	-1	-1
2	14	41	38	-1	-1
2	14	39	40	-1	-1
2	14	43	44	-1	-1
2	14	54	46	-1	-1
2	14	55	48	-1	-1
2	14	49	51	-1	-1
2	14	56	52	-1	-1
2	14	47	53	-1	-1
2	14	59	60	-1	-1
2	14	66	62	-1	-1
2	14	58	63	-1	-1
2	14	57	64	-1	-1
2	14	61	65	-1	-1
2	14	78	68	-1	-1
2	14	74	69	-1	-1
2	14	79	70	-1	-1
2	14	67	75	-1	-1
2	14	71	76	-1	-1
2	14	72	77	-1	-1
2	14	73	80	-1	-1
2	14	86	82	-1	-1
2	14	94	83	-1	-1
2	14	91	84	-1	-1
2	14	156	85	-1	-1
2	14	89	87	-1	-1
2	14	92	93	-1	-1
2	14	98	95	-1	-1
2	14	96	101	-1	-1
2	14	108	105	-1	-1
2	14	106	107	-1	-1
2	14	103	109	-1	-1
2	14	102	110	-1	-1
2	14	104	111	-1	-1
2	14	112	113	-1	-1
2	14	124	115	-1	-1
2	14	120	116	-1	-1
2	14	125	117	-1	-1
2	14	114	121	-1	-1
2	14	118	122	-1	-1
2	14	119	123	-1	-1
2	14	127	126	-1	-1
2	14	133	128	-1	-1
2	14	135	129	-1	-1
2	14	130	131	-1	-1
2	14	97	132	-1	-1
2	14	99	134	-1	-1
2	14	136	137	-1	-1
2	14	140	138	-1	-1
2	14	36	142	-1	-1
2	14	37	143	-1	-1
2	14	139	146	-1	-1
2	14	145	147	-1	-1
2	14	144	150	-1	-1
2	14	149	151	-1	-1
2	14	161	153	-1	-1
2	14	152	155	-1	-1
2	14	90	158	-1	-1
2	14	88	159	-1	-1
2	14	157	160	-1	-1
2	14	154	162	-1	-1
2	14	281	275	-1	-1
2	14	282	284	-1	-1
3	1	277	40	-1	-1
3	1	75	74	-1	-1
3	1	198	81	-1	-1
3	1	87	92	-1	-1
3	1	163	94	-1	-1
